Source,Date,Mean
GISTEMP,06-01-1951,-0.35
GCAG,06-12-1950,-0.181
GISTEMP,06-12-1950,-0.2
GCAG,06-11-1950,-0.3605
GISTEMP,06-11-1950,-0.35
GCAG,06-10-1950,-0.1661
GISTEMP,06-10-1950,-0.2
GCAG,06-09-1950,-0.1049
GISTEMP,06-09-1950,-0.1
GCAG,06-08-1950,-0.1382
GISTEMP,06-08-1950,-0.18
GCAG,06-07-1950,-0.1053
GISTEMP,06-07-1950,-0.09
GCAG,06-06-1950,-0.0559
GISTEMP,06-06-1950,-0.06
GCAG,06-05-1950,-0.0536
GISTEMP,06-05-1950,-0.12
GCAG,06-04-1950,-0.1706
GISTEMP,06-04-1950,-0.21
GCAG,06-03-1950,-0.0868
GISTEMP,06-03-1950,-0.06
GCAG,06-02-1950,-0.2389
GISTEMP,06-02-1950,-0.26
GCAG,06-01-1950,-0.2777
GISTEMP,06-01-1950,-0.3
GCAG,06-12-1949,-0.1821
GISTEMP,06-12-1949,-0.19
GCAG,06-11-1949,-0.0534
GISTEMP,06-11-1949,-0.08
GCAG,06-10-1949,-0.0297
GISTEMP,06-10-1949,-0.03
GCAG,06-09-1949,-0.0701
GISTEMP,06-09-1949,-0.08
GCAG,06-08-1949,-0.0217
GISTEMP,06-08-1949,-0.08
GCAG,06-07-1949,-0.077
GISTEMP,06-07-1949,-0.13
GCAG,06-06-1949,-0.1486
GISTEMP,06-06-1949,-0.22
GCAG,06-05-1949,-0.0063
GISTEMP,06-05-1949,-0.09
GCAG,06-04-1949,0.0076
GISTEMP,06-04-1949,-0.07
GCAG,06-03-1949,-0.0732
GISTEMP,06-03-1949,-0.01
GCAG,06-02-1949,-0.1476
GISTEMP,06-02-1949,-0.16
GCAG,06-01-1949,0.1209
GISTEMP,06-01-1949,0.09
GCAG,06-12-1948,-0.1121
GISTEMP,06-12-1948,-0.23
GCAG,06-11-1948,-0.056
GISTEMP,06-11-1948,-0.08
GCAG,06-10-1948,-0.065
GISTEMP,06-10-1948,-0.07
GCAG,06-09-1948,-0.1032
GISTEMP,06-09-1948,-0.1
GCAG,06-08-1948,-0.0282
GISTEMP,06-08-1948,-0.1
GCAG,06-07-1948,-0.0622
GISTEMP,06-07-1948,-0.13
GCAG,06-06-1948,-0.015
GISTEMP,06-06-1948,-0.05
GCAG,06-05-1948,0.1427
GISTEMP,06-05-1948,0.08
GCAG,06-04-1948,-0.0646
GISTEMP,06-04-1948,-0.09
GCAG,06-03-1948,-0.1841
GISTEMP,06-03-1948,-0.23
GCAG,06-02-1948,-0.0906
GISTEMP,06-02-1948,-0.13
GCAG,06-01-1948,0.0535
GISTEMP,06-01-1948,0.05
GCAG,06-12-1947,-0.1463
GISTEMP,06-12-1947,-0.18
GCAG,06-11-1947,-0.0238
GISTEMP,06-11-1947,-0.01
GCAG,06-10-1947,0.0549
GISTEMP,06-10-1947,0.06
GCAG,06-09-1947,-0.1306
GISTEMP,06-09-1947,-0.14
GCAG,06-08-1947,-0.0623
GISTEMP,06-08-1947,-0.08
GCAG,06-07-1947,-0.0138
GISTEMP,06-07-1947,-0.06
GCAG,06-06-1947,0.0208
GISTEMP,06-06-1947,0
GCAG,06-05-1947,-0.019
GISTEMP,06-05-1947,-0.06
GCAG,06-04-1947,0.0143
GISTEMP,06-04-1947,0.04
GCAG,06-03-1947,-0.0079
GISTEMP,06-03-1947,0.05
GCAG,06-02-1947,-0.0774
GISTEMP,06-02-1947,-0.08
GCAG,06-01-1947,-0.1816
GISTEMP,06-01-1947,-0.13
GCAG,06-12-1946,-0.2636
GISTEMP,06-12-1946,-0.29
GCAG,06-11-1946,-0.0119
GISTEMP,06-11-1946,-0.02
GCAG,06-10-1946,-0.0057
GISTEMP,06-10-1946,-0.06
GCAG,06-09-1946,-0.0164
GISTEMP,06-09-1946,-0.02
GCAG,06-08-1946,-0.0697
GISTEMP,06-08-1946,-0.08
GCAG,06-07-1946,-0.0367
GISTEMP,06-07-1946,-0.09
GCAG,06-06-1946,-0.1016
GISTEMP,06-06-1946,-0.17
GCAG,06-05-1946,-0.0298
GISTEMP,06-05-1946,-0.04
GCAG,06-04-1946,0.1768
GISTEMP,06-04-1946,0.11
GCAG,06-03-1946,0.0005
GISTEMP,06-03-1946,0
GCAG,06-02-1946,0.0888
GISTEMP,06-02-1946,0.06
GCAG,06-01-1946,0.2209
GISTEMP,06-01-1946,0.15
GCAG,06-12-1945,-0.0475
GISTEMP,06-12-1945,-0.1
GCAG,06-11-1945,0.1955
GISTEMP,06-11-1945,0.1
GCAG,06-10-1945,0.2569
GISTEMP,06-10-1945,0.22
GCAG,06-09-1945,0.2578
GISTEMP,06-09-1945,0.22
GCAG,06-08-1945,0.3546
GISTEMP,06-08-1945,0.25
GCAG,06-07-1945,0.1652
GISTEMP,06-07-1945,0.07
GCAG,06-06-1945,0.1413
GISTEMP,06-06-1945,0.02
GCAG,06-05-1945,0.1761
GISTEMP,06-05-1945,0.1
GCAG,06-04-1945,0.2764
GISTEMP,06-04-1945,0.24
GCAG,06-03-1945,0.1072
GISTEMP,06-03-1945,0.11
GCAG,06-02-1945,0.0149
GISTEMP,06-02-1945,0.02
GCAG,06-01-1945,0.1535
GISTEMP,06-01-1945,0.13
GCAG,06-12-1944,0.0951
GISTEMP,06-12-1944,0.05
GCAG,06-11-1944,0.1518
GISTEMP,06-11-1944,0.12
GCAG,06-10-1944,0.323
GISTEMP,06-10-1944,0.27
GCAG,06-09-1944,0.3855
GISTEMP,06-09-1944,0.31
GCAG,06-08-1944,0.2804
GISTEMP,06-08-1944,0.23
GCAG,06-07-1944,0.3145
GISTEMP,06-07-1944,0.23
GCAG,06-06-1944,0.3348
GISTEMP,06-06-1944,0.22
GCAG,06-05-1944,0.2618
GISTEMP,06-05-1944,0.26
GCAG,06-04-1944,0.2718
GISTEMP,06-04-1944,0.27
GCAG,06-03-1944,0.3676
GISTEMP,06-03-1944,0.34
GCAG,06-02-1944,0.3032
GISTEMP,06-02-1944,0.31
GCAG,06-01-1944,0.4241
GISTEMP,06-01-1944,0.41
GCAG,06-12-1943,0.3539
GISTEMP,06-12-1943,0.28
GCAG,06-11-1943,0.2459
GISTEMP,06-11-1943,0.25
GCAG,06-10-1943,0.3095
GISTEMP,06-10-1943,0.3
GCAG,06-09-1943,0.1425
GISTEMP,06-09-1943,0.11
GCAG,06-08-1943,0.0992
GISTEMP,06-08-1943,0.03
GCAG,06-07-1943,0.183
GISTEMP,06-07-1943,0.14
GCAG,06-06-1943,0.0245
GISTEMP,06-06-1943,-0.01
GCAG,06-05-1943,0.1326
GISTEMP,06-05-1943,0.1
GCAG,06-04-1943,0.1726
GISTEMP,06-04-1943,0.13
GCAG,06-03-1943,0.0762
GISTEMP,06-03-1943,0.01
GCAG,06-02-1943,0.1683
GISTEMP,06-02-1943,0.22
GCAG,06-01-1943,-0.0241
GISTEMP,06-01-1943,-0.01
GCAG,06-12-1942,0.1515
GISTEMP,06-12-1942,0.12
GCAG,06-11-1942,0.167
GISTEMP,06-11-1942,0.13
GCAG,06-10-1942,0.1495
GISTEMP,06-10-1942,0.06
GCAG,06-09-1942,0.1179
GISTEMP,06-09-1942,0
GCAG,06-08-1942,0.044
GISTEMP,06-08-1942,-0.03
GCAG,06-07-1942,0.0768
GISTEMP,06-07-1942,0.02
GCAG,06-06-1942,0.2098
GISTEMP,06-06-1942,0.11
GCAG,06-05-1942,0.1665
GISTEMP,06-05-1942,0.14
GCAG,06-04-1942,0.19
GISTEMP,06-04-1942,0.14
GCAG,06-03-1942,0.1771
GISTEMP,06-03-1942,0.13
GCAG,06-02-1942,0.0971
GISTEMP,06-02-1942,0.05
GCAG,06-01-1942,0.2983
GISTEMP,06-01-1942,0.26
GCAG,06-12-1941,0.2108
GISTEMP,06-12-1941,0.14
GCAG,06-11-1941,0.2212
GISTEMP,06-11-1941,0.12
GCAG,06-10-1941,0.313
GISTEMP,06-10-1941,0.24
GCAG,06-09-1941,0.0881
GISTEMP,06-09-1941,0.02
GCAG,06-08-1941,0.1736
GISTEMP,06-08-1941,0.14
GCAG,06-07-1941,0.2069
GISTEMP,06-07-1941,0.15
GCAG,06-06-1941,0.1614
GISTEMP,06-06-1941,0.04
GCAG,06-05-1941,0.2446
GISTEMP,06-05-1941,0.1
GCAG,06-04-1941,0.2229
GISTEMP,06-04-1941,0.11
GCAG,06-03-1941,0.1023
GISTEMP,06-03-1941,0.06
GCAG,06-02-1941,0.227
GISTEMP,06-02-1941,0.23
GCAG,06-01-1941,0.1802
GISTEMP,06-01-1941,0.13
GCAG,06-12-1940,0.2683
GISTEMP,06-12-1940,0.19
GCAG,06-11-1940,0.1004
GISTEMP,06-11-1940,0.13
GCAG,06-10-1940,0.0993
GISTEMP,06-10-1940,0.07
GCAG,06-09-1940,0.1483
GISTEMP,06-09-1940,0.12
GCAG,06-08-1940,0.0902
GISTEMP,06-08-1940,0.01
GCAG,06-07-1940,0.1459
GISTEMP,06-07-1940,0.1
GCAG,06-06-1940,0.1039
GISTEMP,06-06-1940,0.05
GCAG,06-05-1940,0.0556
GISTEMP,06-05-1940,0.05
GCAG,06-04-1940,0.1286
GISTEMP,06-04-1940,0.16
GCAG,06-03-1940,0.0671
GISTEMP,06-03-1940,0.12
GCAG,06-02-1940,0.0514
GISTEMP,06-02-1940,0.06
GCAG,06-01-1940,-0.1226
GISTEMP,06-01-1940,-0.15
GCAG,06-12-1939,0.4057
GISTEMP,06-12-1939,0.4
GCAG,06-11-1939,0.044
GISTEMP,06-11-1939,0.06
GCAG,06-10-1939,-0.0427
GISTEMP,06-10-1939,-0.03
GCAG,06-09-1939,0.0111
GISTEMP,06-09-1939,0
GCAG,06-08-1939,0.0555
GISTEMP,06-08-1939,-0.05
GCAG,06-07-1939,0.0061
GISTEMP,06-07-1939,-0.06
GCAG,06-06-1939,-0.0077
GISTEMP,06-06-1939,-0.08
GCAG,06-05-1939,-0.0366
GISTEMP,06-05-1939,-0.07
GCAG,06-04-1939,-0.1319
GISTEMP,06-04-1939,-0.12
GCAG,06-03-1939,-0.1897
GISTEMP,06-03-1939,-0.2
GCAG,06-02-1939,-0.1137
GISTEMP,06-02-1939,-0.12
GCAG,06-01-1939,-0.1665
GISTEMP,06-01-1939,-0.13
GCAG,06-12-1938,-0.2541
GISTEMP,06-12-1938,-0.26
GCAG,06-11-1938,0.0039
GISTEMP,06-11-1938,0.01
GCAG,06-10-1938,0.0724
GISTEMP,06-10-1938,0.11
GCAG,06-09-1938,0.0293
GISTEMP,06-09-1938,0.03
GCAG,06-08-1938,-0.0149
GISTEMP,06-08-1938,-0.04
GCAG,06-07-1938,-0.0505
GISTEMP,06-07-1938,-0.09
GCAG,06-06-1938,-0.0939
GISTEMP,06-06-1938,-0.17
GCAG,06-05-1938,-0.019
GISTEMP,06-05-1938,-0.07
GCAG,06-04-1938,0.0428
GISTEMP,06-04-1938,0.05
GCAG,06-03-1938,0.0308
GISTEMP,06-03-1938,0.05
GCAG,06-02-1938,-0.054
GISTEMP,06-02-1938,-0.04
GCAG,06-01-1938,-0.0378
GISTEMP,06-01-1938,0
GCAG,06-12-1937,-0.0919
GISTEMP,06-12-1937,-0.12
GCAG,06-11-1937,0.0099
GISTEMP,06-11-1937,0.09
GCAG,06-10-1937,0.1137
GISTEMP,06-10-1937,0.1
GCAG,06-09-1937,0.1316
GISTEMP,06-09-1937,0.14
GCAG,06-08-1937,0.093
GISTEMP,06-08-1937,0.03
GCAG,06-07-1937,-0.0004
GISTEMP,06-07-1937,-0.05
GCAG,06-06-1937,0.0126
GISTEMP,06-06-1937,-0.08
GCAG,06-05-1937,-0.0187
GISTEMP,06-05-1937,-0.07
GCAG,06-04-1937,-0.1262
GISTEMP,06-04-1937,-0.17
GCAG,06-03-1937,-0.1823
GISTEMP,06-03-1937,-0.17
GCAG,06-02-1937,0.0385
GISTEMP,06-02-1937,0.05
GCAG,06-01-1937,-0.1684
GISTEMP,06-01-1937,-0.11
GCAG,06-12-1936,-0.0193
GISTEMP,06-12-1936,-0.04
GCAG,06-11-1936,-0.0275
GISTEMP,06-11-1936,-0.05
GCAG,06-10-1936,-0.0224
GISTEMP,06-10-1936,-0.04
GCAG,06-09-1936,-0.0389
GISTEMP,06-09-1936,-0.06
GCAG,06-08-1936,-0.0557
GISTEMP,06-08-1936,-0.12
GCAG,06-07-1936,-0.0139
GISTEMP,06-07-1936,-0.06
GCAG,06-06-1936,-0.1075
GISTEMP,06-06-1936,-0.19
GCAG,06-05-1936,-0.1178
GISTEMP,06-05-1936,-0.17
GCAG,06-04-1936,-0.1789
GISTEMP,06-04-1936,-0.2
GCAG,06-03-1936,-0.2107
GISTEMP,06-03-1936,-0.23
GCAG,06-02-1936,-0.3137
GISTEMP,06-02-1936,-0.39
GCAG,06-01-1936,-0.2547
GISTEMP,06-01-1936,-0.29
GCAG,06-12-1935,-0.1769
GISTEMP,06-12-1935,-0.22
GCAG,06-11-1935,-0.2707
GISTEMP,06-11-1935,-0.29
GCAG,06-10-1935,-0.013
GISTEMP,06-10-1935,-0.08
GCAG,06-09-1935,-0.0916
GISTEMP,06-09-1935,-0.17
GCAG,06-08-1935,-0.1003
GISTEMP,06-08-1935,-0.17
GCAG,06-07-1935,-0.1155
GISTEMP,06-07-1935,-0.19
GCAG,06-06-1935,-0.1706
GISTEMP,06-06-1935,-0.23
GCAG,06-05-1935,-0.2038
GISTEMP,06-05-1935,-0.26
GCAG,06-04-1935,-0.2567
GISTEMP,06-04-1935,-0.35
GCAG,06-03-1935,-0.1475
GISTEMP,06-03-1935,-0.13
GCAG,06-02-1935,0.1659
GISTEMP,06-02-1935,0.11
GCAG,06-01-1935,-0.2894
GISTEMP,06-01-1935,-0.37
GCAG,06-12-1934,-0.0256
GISTEMP,06-12-1934,-0.09
GCAG,06-11-1934,0.0128
GISTEMP,06-11-1934,-0.01
GCAG,06-10-1934,-0.0693
GISTEMP,06-10-1934,-0.11
GCAG,06-09-1934,-0.1226
GISTEMP,06-09-1934,-0.16
GCAG,06-08-1934,-0.0548
GISTEMP,06-08-1934,-0.1
GCAG,06-07-1934,-0.0894
GISTEMP,06-07-1934,-0.11
GCAG,06-06-1934,-0.0025
GISTEMP,06-06-1934,-0.14
GCAG,06-05-1934,-0.0444
GISTEMP,06-05-1934,-0.11
GCAG,06-04-1934,-0.2318
GISTEMP,06-04-1934,-0.27
GCAG,06-03-1934,-0.2574
GISTEMP,06-03-1934,-0.31
GCAG,06-02-1934,-0.0231
GISTEMP,06-02-1934,-0.04
GCAG,06-01-1934,-0.3102
GISTEMP,06-01-1934,-0.27
GCAG,06-12-1933,-0.4069
GISTEMP,06-12-1933,-0.47
GCAG,06-11-1933,-0.2548
GISTEMP,06-11-1933,-0.31
GCAG,06-10-1933,-0.1879
GISTEMP,06-10-1933,-0.24
GCAG,06-09-1933,-0.2214
GISTEMP,06-09-1933,-0.26
GCAG,06-08-1933,-0.1889
GISTEMP,06-08-1933,-0.23
GCAG,06-07-1933,-0.181
GISTEMP,06-07-1933,-0.2
GCAG,06-06-1933,-0.2007
GISTEMP,06-06-1933,-0.32
GCAG,06-05-1933,-0.2091
GISTEMP,06-05-1933,-0.25
GCAG,06-04-1933,-0.2044
GISTEMP,06-04-1933,-0.23
GCAG,06-03-1933,-0.2476
GISTEMP,06-03-1933,-0.29
GCAG,06-02-1933,-0.3167
GISTEMP,06-02-1933,-0.32
GCAG,06-01-1933,-0.3073
GISTEMP,06-01-1933,-0.34
GCAG,06-12-1932,-0.1861
GISTEMP,06-12-1932,-0.22
GCAG,06-11-1932,-0.1945
GISTEMP,06-11-1932,-0.26
GCAG,06-10-1932,-0.0926
GISTEMP,06-10-1932,-0.1
GCAG,06-09-1932,-0.0695
GISTEMP,06-09-1932,-0.11
GCAG,06-08-1932,-0.1757
GISTEMP,06-08-1932,-0.24
GCAG,06-07-1932,-0.1208
GISTEMP,06-07-1932,-0.24
GCAG,06-06-1932,-0.1578
GISTEMP,06-06-1932,-0.3
GCAG,06-05-1932,-0.1674
GISTEMP,06-05-1932,-0.22
GCAG,06-04-1932,-0.0324
GISTEMP,06-04-1932,-0.07
GCAG,06-03-1932,-0.1799
GISTEMP,06-03-1932,-0.2
GCAG,06-02-1932,-0.1794
GISTEMP,06-02-1932,-0.18
GCAG,06-01-1932,0.1547
GISTEMP,06-01-1932,0.13
GCAG,06-12-1931,-0.1052
GISTEMP,06-12-1931,-0.1
GCAG,06-11-1931,-0.1139
GISTEMP,06-11-1931,-0.12
GCAG,06-10-1931,0.0092
GISTEMP,06-10-1931,0
GCAG,06-09-1931,0.0035
GISTEMP,06-09-1931,-0.06
GCAG,06-08-1931,0.0047
GISTEMP,06-08-1931,0
GCAG,06-07-1931,-0.0155
GISTEMP,06-07-1931,0.01
GCAG,06-06-1931,-0.0185
GISTEMP,06-06-1931,-0.06
GCAG,06-05-1931,-0.1499
GISTEMP,06-05-1931,-0.22
GCAG,06-04-1931,-0.1625
GISTEMP,06-04-1931,-0.21
GCAG,06-03-1931,-0.0061
GISTEMP,06-03-1931,-0.06
GCAG,06-02-1931,-0.2225
GISTEMP,06-02-1931,-0.22
GCAG,06-01-1931,-0.047
GISTEMP,06-01-1931,-0.1
GCAG,06-12-1930,0.0064
GISTEMP,06-12-1930,-0.09
GCAG,06-11-1930,0.1368
GISTEMP,06-11-1930,0.14
GCAG,06-10-1930,-0.0011
GISTEMP,06-10-1930,-0.08
GCAG,06-09-1930,-0.1043
GISTEMP,06-09-1930,-0.11
GCAG,06-08-1930,-0.09
GISTEMP,06-08-1930,-0.11
GCAG,06-07-1930,-0.0692
GISTEMP,06-07-1930,-0.17
GCAG,06-06-1930,-0.1135
GISTEMP,06-06-1930,-0.19
GCAG,06-05-1930,-0.1976
GISTEMP,06-05-1930,-0.25
GCAG,06-04-1930,-0.195
GISTEMP,06-04-1930,-0.26
GCAG,06-03-1930,-0.0549
GISTEMP,06-03-1930,-0.08
GCAG,06-02-1930,-0.2
GISTEMP,06-02-1930,-0.24
GCAG,06-01-1930,-0.3206
GISTEMP,06-01-1930,-0.29
GCAG,06-12-1929,-0.5167
GISTEMP,06-12-1929,-0.55
GCAG,06-11-1929,-0.0971
GISTEMP,06-11-1929,-0.14
GCAG,06-10-1929,-0.1185
GISTEMP,06-10-1929,-0.15
GCAG,06-09-1929,-0.2089
GISTEMP,06-09-1929,-0.23
GCAG,06-08-1929,-0.2078
GISTEMP,06-08-1929,-0.29
GCAG,06-07-1929,-0.2735
GISTEMP,06-07-1929,-0.33
GCAG,06-06-1929,-0.2746
GISTEMP,06-06-1929,-0.43
GCAG,06-05-1929,-0.2886
GISTEMP,06-05-1929,-0.39
GCAG,06-04-1929,-0.2976
GISTEMP,06-04-1929,-0.4
GCAG,06-03-1929,-0.2654
GISTEMP,06-03-1929,-0.34
GCAG,06-02-1929,-0.5495
GISTEMP,06-02-1929,-0.61
GCAG,06-01-1929,-0.484
GISTEMP,06-01-1929,-0.47
GCAG,06-12-1928,-0.1713
GISTEMP,06-12-1928,-0.2
GCAG,06-11-1928,-0.0679
GISTEMP,06-11-1928,-0.09
GCAG,06-10-1928,-0.1256
GISTEMP,06-10-1928,-0.19
GCAG,06-09-1928,-0.1904
GISTEMP,06-09-1928,-0.2
GCAG,06-08-1928,-0.1997
GISTEMP,06-08-1928,-0.25
GCAG,06-07-1928,-0.1773
GISTEMP,06-07-1928,-0.21
GCAG,06-06-1928,-0.2777
GISTEMP,06-06-1928,-0.41
GCAG,06-05-1928,-0.1866
GISTEMP,06-05-1928,-0.3
GCAG,06-04-1928,-0.2444
GISTEMP,06-04-1928,-0.29
GCAG,06-03-1928,-0.263
GISTEMP,06-03-1928,-0.28
GCAG,06-02-1928,-0.145
GISTEMP,06-02-1928,-0.12
GCAG,06-01-1928,-0.08
GISTEMP,06-01-1928,-0.04
GCAG,06-12-1927,-0.3132
GISTEMP,06-12-1927,-0.36
GCAG,06-11-1927,-0.0397
GISTEMP,06-11-1927,-0.04
GCAG,06-10-1927,0.014
GISTEMP,06-10-1927,-0.01
GCAG,06-09-1927,-0.0275
GISTEMP,06-09-1927,-0.06
GCAG,06-08-1927,-0.1145
GISTEMP,06-08-1927,-0.19
GCAG,06-07-1927,-0.1035
GISTEMP,06-07-1927,-0.15
GCAG,06-06-1927,-0.2014
GISTEMP,06-06-1927,-0.27
GCAG,06-05-1927,-0.2286
GISTEMP,06-05-1927,-0.25
GCAG,06-04-1927,-0.2207
GISTEMP,06-04-1927,-0.31
GCAG,06-03-1927,-0.2563
GISTEMP,06-03-1927,-0.39
GCAG,06-02-1927,-0.1917
GISTEMP,06-02-1927,-0.21
GCAG,06-01-1927,-0.1723
GISTEMP,06-01-1927,-0.28
GCAG,06-12-1926,-0.2158
GISTEMP,06-12-1926,-0.3
GCAG,06-11-1926,-0.0784
GISTEMP,06-11-1926,-0.06
GCAG,06-10-1926,-0.084
GISTEMP,06-10-1926,-0.11
GCAG,06-09-1926,-0.1031
GISTEMP,06-09-1926,-0.11
GCAG,06-08-1926,-0.0882
GISTEMP,06-08-1926,-0.11
GCAG,06-07-1926,-0.1582
GISTEMP,06-07-1926,-0.21
GCAG,06-06-1926,-0.1224
GISTEMP,06-06-1926,-0.25
GCAG,06-05-1926,-0.1345
GISTEMP,06-05-1926,-0.25
GCAG,06-04-1926,-0.1389
GISTEMP,06-04-1926,-0.15
GCAG,06-03-1926,0.0756
GISTEMP,06-03-1926,0.12
GCAG,06-02-1926,0.0811
GISTEMP,06-02-1926,0.07
GCAG,06-01-1926,0.166
GISTEMP,06-01-1926,0.2
GCAG,06-12-1925,0.1358
GISTEMP,06-12-1925,0.11
GCAG,06-11-1925,0.0584
GISTEMP,06-11-1925,0.03
GCAG,06-10-1925,-0.1326
GISTEMP,06-10-1925,-0.17
GCAG,06-09-1925,-0.104
GISTEMP,06-09-1925,-0.13
GCAG,06-08-1925,-0.1374
GISTEMP,06-08-1925,-0.19
GCAG,06-07-1925,-0.2093
GISTEMP,06-07-1925,-0.3
GCAG,06-06-1925,-0.2291
GISTEMP,06-06-1925,-0.34
GCAG,06-05-1925,-0.2233
GISTEMP,06-05-1925,-0.3
GCAG,06-04-1925,-0.1633
GISTEMP,06-04-1925,-0.25
GCAG,06-03-1925,-0.1692
GISTEMP,06-03-1925,-0.24
GCAG,06-02-1925,-0.2783
GISTEMP,06-02-1925,-0.35
GCAG,06-01-1925,-0.3246
GISTEMP,06-01-1925,-0.34
GCAG,06-12-1924,-0.3912
GISTEMP,06-12-1924,-0.43
GCAG,06-11-1924,-0.2942
GISTEMP,06-11-1924,-0.23
GCAG,06-10-1924,-0.2879
GISTEMP,06-10-1924,-0.36
GCAG,06-09-1924,-0.2836
GISTEMP,06-09-1924,-0.3
GCAG,06-08-1924,-0.2895
GISTEMP,06-08-1924,-0.35
GCAG,06-07-1924,-0.2216
GISTEMP,06-07-1924,-0.27
GCAG,06-06-1924,-0.2259
GISTEMP,06-06-1924,-0.28
GCAG,06-05-1924,-0.1903
GISTEMP,06-05-1924,-0.19
GCAG,06-04-1924,-0.2466
GISTEMP,06-04-1924,-0.35
GCAG,06-03-1924,-0.113
GISTEMP,06-03-1924,-0.12
GCAG,06-02-1924,-0.1859
GISTEMP,06-02-1924,-0.27
GCAG,06-01-1924,-0.2536
GISTEMP,06-01-1924,-0.24
GCAG,06-12-1923,0.0001
GISTEMP,06-12-1923,-0.06
GCAG,06-11-1923,0.0285
GISTEMP,06-11-1923,0.03
GCAG,06-10-1923,-0.1619
GISTEMP,06-10-1923,-0.13
GCAG,06-09-1923,-0.2454
GISTEMP,06-09-1923,-0.28
GCAG,06-08-1923,-0.2824
GISTEMP,06-08-1923,-0.3
GCAG,06-07-1923,-0.282
GISTEMP,06-07-1923,-0.29
GCAG,06-06-1923,-0.1948
GISTEMP,06-06-1923,-0.24
GCAG,06-05-1923,-0.2488
GISTEMP,06-05-1923,-0.33
GCAG,06-04-1923,-0.3381
GISTEMP,06-04-1923,-0.38
GCAG,06-03-1923,-0.2697
GISTEMP,06-03-1923,-0.32
GCAG,06-02-1923,-0.3785
GISTEMP,06-02-1923,-0.37
GCAG,06-01-1923,-0.2143
GISTEMP,06-01-1923,-0.27
GCAG,06-12-1922,-0.1563
GISTEMP,06-12-1922,-0.17
GCAG,06-11-1922,-0.1929
GISTEMP,06-11-1922,-0.17
GCAG,06-10-1922,-0.2506
GISTEMP,06-10-1922,-0.33
GCAG,06-09-1922,-0.2525
GISTEMP,06-09-1922,-0.29
GCAG,06-08-1922,-0.2793
GISTEMP,06-08-1922,-0.31
GCAG,06-07-1922,-0.2615
GISTEMP,06-07-1922,-0.27
GCAG,06-06-1922,-0.282
GISTEMP,06-06-1922,-0.32
GCAG,06-05-1922,-0.2647
GISTEMP,06-05-1922,-0.34
GCAG,06-04-1922,-0.1301
GISTEMP,06-04-1922,-0.22
GCAG,06-03-1922,-0.0787
GISTEMP,06-03-1922,-0.13
GCAG,06-02-1922,-0.2945
GISTEMP,06-02-1922,-0.44
GCAG,06-01-1922,-0.3221
GISTEMP,06-01-1922,-0.34
GCAG,06-12-1921,-0.0822
GISTEMP,06-12-1921,-0.18
GCAG,06-11-1921,-0.1859
GISTEMP,06-11-1921,-0.16
GCAG,06-10-1921,-0.0662
GISTEMP,06-10-1921,-0.06
GCAG,06-09-1921,-0.1481
GISTEMP,06-09-1921,-0.16
GCAG,06-08-1921,-0.1964
GISTEMP,06-08-1921,-0.24
GCAG,06-07-1921,-0.1123
GISTEMP,06-07-1921,-0.16
GCAG,06-06-1921,-0.1665
GISTEMP,06-06-1921,-0.31
GCAG,06-05-1921,-0.1917
GISTEMP,06-05-1921,-0.36
GCAG,06-04-1921,-0.2059
GISTEMP,06-04-1921,-0.36
GCAG,06-03-1921,-0.2176
GISTEMP,06-03-1921,-0.28
GCAG,06-02-1921,-0.1494
GISTEMP,06-02-1921,-0.21
GCAG,06-01-1921,-0.0598
GISTEMP,06-01-1921,-0.04
GCAG,06-12-1920,-0.3886
GISTEMP,06-12-1920,-0.47
GCAG,06-11-1920,-0.251
GISTEMP,06-11-1920,-0.33
GCAG,06-10-1920,-0.2096
GISTEMP,06-10-1920,-0.29
GCAG,06-09-1920,-0.1755
GISTEMP,06-09-1920,-0.2
GCAG,06-08-1920,-0.2306
GISTEMP,06-08-1920,-0.29
GCAG,06-07-1920,-0.2436
GISTEMP,06-07-1920,-0.32
GCAG,06-06-1920,-0.2559
GISTEMP,06-06-1920,-0.33
GCAG,06-05-1920,-0.1682
GISTEMP,06-05-1920,-0.26
GCAG,06-04-1920,-0.2098
GISTEMP,06-04-1920,-0.26
GCAG,06-03-1920,-0.0583
GISTEMP,06-03-1920,-0.08
GCAG,06-02-1920,-0.2197
GISTEMP,06-02-1920,-0.22
GCAG,06-01-1920,-0.1157
GISTEMP,06-01-1920,-0.15
GCAG,06-12-1919,-0.298
GISTEMP,06-12-1919,-0.35
GCAG,06-11-1919,-0.3178
GISTEMP,06-11-1919,-0.29
GCAG,06-10-1919,-0.22
GISTEMP,06-10-1919,-0.16
GCAG,06-09-1919,-0.1833
GISTEMP,06-09-1919,-0.17
GCAG,06-08-1919,-0.2077
GISTEMP,06-08-1919,-0.19
GCAG,06-07-1919,-0.2155
GISTEMP,06-07-1919,-0.21
GCAG,06-06-1919,-0.2348
GISTEMP,06-06-1919,-0.28
GCAG,06-05-1919,-0.1837
GISTEMP,06-05-1919,-0.2
GCAG,06-04-1919,-0.0704
GISTEMP,06-04-1919,-0.17
GCAG,06-03-1919,-0.2393
GISTEMP,06-03-1919,-0.25
GCAG,06-02-1919,-0.053
GISTEMP,06-02-1919,-0.19
GCAG,06-01-1919,-0.2424
GISTEMP,06-01-1919,-0.21
GCAG,06-12-1918,-0.3195
