Source,Date,Mean
GISTEMP,06-03-1988,0.2589
GCAG,06-04-1988,0.6868
GISTEMP,06-04-1988,0.9567
GCAG,06-05-1988,0.9413
GISTEMP,06-05-1988,0.6235
GCAG,06-06-1988,0.6029
GISTEMP,06-06-1988,0.7635
GCAG,06-07-1988,0.5446
GISTEMP,06-07-1988,0.7396
GCAG,06-08-1988,0.8104
GISTEMP,06-08-1988,0.8796
GCAG,06-09-1988,0.6817
GISTEMP,06-09-1988,0.6661
GCAG,06-10-1988,0.5662
GISTEMP,06-10-1988,0.5738
GCAG,06-11-1988,0.665
GISTEMP,06-11-1988,0.7541
GCAG,06-12-1988,0.8372
GISTEMP,06-12-1988,0.5797
GCAG,06-01-1989,0.9252
GISTEMP,06-01-1989,0.6607
GCAG,06-02-1989,0.6993
GISTEMP,06-02-1989,0.5904
GCAG,06-03-1989,0.34
GISTEMP,06-03-1989,0.8362
GCAG,06-04-1989,0.8153
GISTEMP,06-04-1989,0.6626
GCAG,06-05-1989,0.716
GISTEMP,06-05-1989,0.7833
GCAG,06-06-1989,0.4727
GISTEMP,06-06-1989,0.6277
GCAG,06-07-1989,0.8274
GISTEMP,06-07-1989,0.5201
GCAG,06-08-1989,0.7535
GISTEMP,06-08-1989,0.5059
GCAG,06-09-1989,0.7805
GISTEMP,06-09-1989,0.7052
GCAG,06-10-1989,0.4695
GISTEMP,06-10-1989,0.8864
GCAG,06-11-1989,0.6027
GISTEMP,06-11-1989,0.5914
GCAG,06-12-1989,0.7441
GISTEMP,06-12-1989,0.8863
GCAG,06-01-1990,0.5628
GISTEMP,06-01-1990,0.7245
GCAG,06-02-1990,0.7807
GISTEMP,06-02-1990,0.8203
GCAG,06-03-1990,0.744
GISTEMP,06-03-1990,0.6625
GCAG,06-04-1990,0.5945
GISTEMP,06-04-1990,0.7316
GCAG,06-05-1990,0.559
GISTEMP,06-05-1990,0.2816
GCAG,06-06-1990,0.7865
GISTEMP,06-06-1990,0.8566
GCAG,06-07-1990,0.3677
GISTEMP,06-07-1990,0.5707
GCAG,06-08-1990,0.8162
GISTEMP,06-08-1990,1.0319
GCAG,06-09-1990,0.7276
GISTEMP,06-09-1990,0.6153
GCAG,06-10-1990,0.6982
GISTEMP,06-10-1990,0.9319
GCAG,06-11-1990,0.6299
GISTEMP,06-11-1990,0.6069
GCAG,06-12-1990,0.6555
GISTEMP,06-12-1990,0.5849
GCAG,06-01-1991,0.7475
GISTEMP,06-01-1991,0.9728
GCAG,06-02-1991,0.7787
GISTEMP,06-02-1991,0.6924
GCAG,06-03-1991,0.6876
GISTEMP,06-03-1991,0.4969
GCAG,06-04-1991,0.865
GISTEMP,06-04-1991,0.7209
GCAG,06-05-1991,0.7066
GISTEMP,06-05-1991,1.2127
GCAG,06-06-1991,0.7797
GISTEMP,06-06-1991,0.6221
GCAG,06-07-1991,0.6721
GISTEMP,06-07-1991,0.9083
GCAG,06-08-1991,0.7542
GISTEMP,06-08-1991,0.5214
GCAG,06-09-1991,0.8762
GISTEMP,06-09-1991,0.6381
GCAG,06-10-1991,1.0205
GISTEMP,06-10-1991,0.9015
GCAG,06-11-1991,0.6736
GISTEMP,06-11-1991,0.9328
GCAG,06-12-1991,0.752
GISTEMP,06-12-1991,0.8697
GCAG,06-01-1992,0.8157
GISTEMP,06-01-1992,0.616
GCAG,06-02-1992,0.6476
GISTEMP,06-02-1992,0.8986
GCAG,06-03-1992,0.6951
GISTEMP,06-03-1992,0.6847
GCAG,06-04-1992,0.6032
GISTEMP,06-04-1992,0.81
GCAG,06-05-1992,1.057
GISTEMP,06-05-1992,0.5875
GCAG,06-06-1992,0.7524
GISTEMP,06-06-1992,0.9606
GCAG,06-07-1992,0.738
GISTEMP,06-07-1992,0.8178
GCAG,06-08-1992,0.5917
GISTEMP,06-08-1992,0.8153
GCAG,06-09-1992,0.7242
GISTEMP,06-09-1992,0.9001
GCAG,06-10-1992,0.9315
GISTEMP,06-10-1992,1.1418
GCAG,06-11-1992,0.8415
GISTEMP,06-11-1992,0.8034
GCAG,06-12-1992,0.7849
GISTEMP,06-12-1992,0.7027
GCAG,06-01-1993,0.8076
GISTEMP,06-01-1993,0.7125
GCAG,06-02-1993,0.7833
GISTEMP,06-02-1993,0.9557
GCAG,06-03-1993,0.6082
GISTEMP,06-03-1993,0.9302
GCAG,06-04-1993,0.9579
GISTEMP,06-04-1993,0.7426
GCAG,06-05-1993,0.4432
GISTEMP,06-05-1993,0.6703
GCAG,06-06-1993,0.9572
GISTEMP,06-06-1993,0.7592
GCAG,06-07-1993,0.6139
GISTEMP,06-07-1993,0.6881
GCAG,06-08-1993,0.8911
GISTEMP,06-08-1993,0.847
GCAG,06-09-1993,0.7303
GISTEMP,06-09-1993,0.7111
GCAG,06-10-1993,0.7085
GISTEMP,06-10-1993,0.6289
GCAG,06-11-1993,1.0107
GISTEMP,06-11-1993,0.7201
GCAG,06-12-1993,0.9522
GISTEMP,06-12-1993,0.9978
GCAG,06-01-1994,0.9205
GISTEMP,06-01-1994,0.706
GCAG,06-02-1994,0.8325
GISTEMP,06-02-1994,0.7683
GCAG,06-03-1994,0.6375
GISTEMP,06-03-1994,0.8217
GCAG,06-04-1994,0.5974
GISTEMP,06-04-1994,0.9524
GCAG,06-05-1994,0.7057
GISTEMP,06-05-1994,0.8055
GCAG,06-06-1994,0.819
GISTEMP,06-06-1994,0.7377
GCAG,06-07-1994,0.8657
GISTEMP,06-07-1994,0.7065
GCAG,06-08-1994,0.9095
GISTEMP,06-08-1994,0.5769
GCAG,06-09-1994,0.799
GISTEMP,06-09-1994,1.0708
GCAG,06-10-1994,0.6311
GISTEMP,06-10-1994,0.6795
GCAG,06-11-1994,0.8594
GISTEMP,06-11-1994,0.8093
GCAG,06-12-1994,0.8361
GISTEMP,06-12-1994,0.8568
GCAG,06-01-1995,0.8798
GISTEMP,06-01-1995,0.9511
GCAG,06-02-1995,0.8473
GISTEMP,06-02-1995,0.7496
GCAG,06-03-1995,0.8878
GISTEMP,06-03-1995,1.0719
GCAG,06-04-1995,0.7682
GISTEMP,06-04-1995,0.6419
GCAG,06-05-1995,0.9553
GISTEMP,06-05-1995,0.7712
GCAG,06-06-1995,0.4645
GISTEMP,06-06-1995,0.9175
GCAG,06-07-1995,0.7113
GISTEMP,06-07-1995,0.778
GCAG,06-08-1995,0.8425
GISTEMP,06-08-1995,0.8213
GCAG,06-09-1995,0.9003
GISTEMP,06-09-1995,0.7286
GCAG,06-10-1995,0.872
GISTEMP,06-10-1995,0.7561
GCAG,06-11-1995,0.907
GISTEMP,06-11-1995,0.8885
GCAG,06-12-1995,0.657
GISTEMP,06-12-1995,0.9603
GCAG,06-01-1996,0.7181
GISTEMP,06-01-1996,0.9197
GCAG,06-02-1996,0.8548
GISTEMP,06-02-1996,1.0754
GCAG,06-03-1996,0.7673
GISTEMP,06-03-1996,0.7484
GCAG,06-04-1996,0.7991
GISTEMP,06-04-1996,0.7565
GCAG,06-05-1996,0.9231
GISTEMP,06-05-1996,0.5607
GCAG,06-06-1996,0.6462
GISTEMP,06-06-1996,0.6441
GCAG,06-07-1996,0.948
GISTEMP,06-07-1996,1.062
GCAG,06-08-1996,0.7909
GISTEMP,06-08-1996,0.7813
GCAG,06-09-1996,0.8183
GISTEMP,06-09-1996,0.9821
GCAG,06-10-1996,0.6698
GISTEMP,06-10-1996,0.8447
GCAG,06-11-1996,0.9564
GISTEMP,06-11-1996,0.8852
GCAG,06-12-1996,0.8397
GISTEMP,06-12-1996,0.9614
GCAG,06-01-1997,0.4069
GISTEMP,06-01-1997,0.9141
GCAG,06-02-1997,0.7154
GISTEMP,06-02-1997,0.539
GCAG,06-03-1997,0.8914
GISTEMP,06-03-1997,1.0208
GCAG,06-04-1997,0.7953
GISTEMP,06-04-1997,0.9588
GCAG,06-05-1997,1.0589
GISTEMP,06-05-1997,1.0143
GCAG,06-06-1997,1.0642
GISTEMP,06-06-1997,0.9295
GCAG,06-07-1997,0.8307
GISTEMP,06-07-1997,0.579
GCAG,06-08-1997,0.7836
GISTEMP,06-08-1997,0.694
GCAG,06-09-1997,1.1473
GISTEMP,06-09-1997,0.7953
GCAG,06-10-1997,0.8413
GISTEMP,06-10-1997,0.9055
GCAG,06-11-1997,0.8305
GISTEMP,06-11-1997,1.0782
GCAG,06-12-1997,0.7317
GISTEMP,06-12-1997,0.8543
GCAG,06-01-1998,0.7149
GISTEMP,06-01-1998,0.6283
GCAG,06-02-1998,0.7357
GISTEMP,06-02-1998,0.8219
GCAG,06-03-1998,0.7642
GISTEMP,06-03-1998,0.7247
GCAG,06-04-1998,0.6188
GISTEMP,06-04-1998,0.8173
GCAG,06-05-1998,0.6052
GISTEMP,06-05-1998,0.9449
GCAG,06-06-1998,0.8444
GISTEMP,06-06-1998,0.6134
GCAG,06-07-1998,0.7868
GISTEMP,06-07-1998,0.7204
GCAG,06-08-1998,0.8823
GISTEMP,06-08-1998,1.0354
GCAG,06-09-1998,0.5543
GISTEMP,06-09-1998,0.8528
GCAG,06-10-1998,0.8127
GISTEMP,06-10-1998,0.9374
GCAG,06-11-1998,0.8698
GISTEMP,06-11-1998,0.7251
GCAG,06-12-1998,0.7912
GISTEMP,06-12-1998,0.7196
GCAG,06-01-1999,1.0016
GISTEMP,06-01-1999,0.8434
GCAG,06-02-1999,1.1265
GISTEMP,06-02-1999,0.8322
GCAG,06-03-1999,0.7362
GISTEMP,06-03-1999,0.6154
GCAG,06-04-1999,0.5732
GISTEMP,06-04-1999,0.606
GCAG,06-05-1999,0.8849
GISTEMP,06-05-1999,0.9211
GCAG,06-06-1999,0.6088
GISTEMP,06-06-1999,0.9802
GCAG,06-07-1999,0.7746
GISTEMP,06-07-1999,0.8691
GCAG,06-08-1999,1.0901
GISTEMP,06-08-1999,0.9828
GCAG,06-09-1999,0.8091
GISTEMP,06-09-1999,0.7157
GCAG,06-10-1999,0.5278
GISTEMP,06-10-1999,0.7427
GCAG,06-11-1999,0.8201
GISTEMP,06-11-1999,0.7037
GCAG,06-12-1999,0.8332
GISTEMP,06-12-1999,0.8644
GCAG,06-01-2000,0.8203
GISTEMP,06-01-2000,0.7565
GCAG,06-02-2000,0.8805
GISTEMP,06-02-2000,0.9215
GCAG,06-03-2000,0.6928
GISTEMP,06-03-2000,1.068
GCAG,06-04-2000,0.8427
GISTEMP,06-04-2000,0.8603
GCAG,06-05-2000,0.9649
GISTEMP,06-05-2000,0.8937
GCAG,06-06-2000,1.0028
GISTEMP,06-06-2000,0.9029
GCAG,06-07-2000,0.7691
GISTEMP,06-07-2000,0.9152
GCAG,06-08-2000,0.6906
GISTEMP,06-08-2000,0.8784
GCAG,06-09-2000,0.8583
GISTEMP,06-09-2000,0.8321
GCAG,06-10-2000,0.8452
GISTEMP,06-10-2000,0.5822
GCAG,06-11-2000,0.7833
GISTEMP,06-11-2000,0.8795
GCAG,06-12-2000,0.8908
GISTEMP,06-12-2000,0.7126
GCAG,06-01-2001,1.0578
GISTEMP,06-01-2001,0.738
GCAG,06-02-2001,1.0145
GISTEMP,06-02-2001,0.9332
GCAG,06-03-2001,0.7733
GISTEMP,06-03-2001,1.1365
GCAG,06-04-2001,0.6924
GISTEMP,06-04-2001,1.0093
GCAG,06-05-2001,1.0226
GISTEMP,06-05-2001,0.772
GCAG,06-06-2001,1.0826
GISTEMP,06-06-2001,0.8362
GCAG,06-07-2001,0.9182
GISTEMP,06-07-2001,0.9139
GCAG,06-08-2001,0.8559
GISTEMP,06-08-2001,0.9977
GCAG,06-09-2001,0.9962
GISTEMP,06-09-2001,0.6149
GCAG,06-10-2001,1.074
GISTEMP,06-10-2001,0.629
GCAG,06-11-2001,1.0344
GISTEMP,06-11-2001,1.0485
GCAG,06-12-2001,0.717
GISTEMP,06-12-2001,0.819
GCAG,06-01-2002,0.716
GISTEMP,06-01-2002,0.8496
GCAG,06-02-2002,0.8368
GISTEMP,06-02-2002,0.9999
GCAG,06-03-2002,1.0807
GISTEMP,06-03-2002,1.0935
GCAG,06-04-2002,0.801
GISTEMP,06-04-2002,0.8539
GCAG,06-05-2002,0.6339
GISTEMP,06-05-2002,0.7656
GCAG,06-06-2002,1.0323
GISTEMP,06-06-2002,1.1299
GCAG,06-07-2002,0.7036
GISTEMP,06-07-2002,0.7999
GCAG,06-08-2002,0.886
GISTEMP,06-08-2002,0.9319
GCAG,06-09-2002,0.7696
GISTEMP,06-09-2002,0.9547
GCAG,06-10-2002,0.8212
GISTEMP,06-10-2002,0.8901
GCAG,06-11-2002,0.9753
GISTEMP,06-11-2002,0.8944
GCAG,06-12-2002,0.8291
GISTEMP,06-12-2002,0.8781
GCAG,06-01-2003,0.8824
GISTEMP,06-01-2003,0.8402
GCAG,06-02-2003,0.858
GISTEMP,06-02-2003,1.1367
GCAG,06-03-2003,0.9822
GISTEMP,06-03-2003,0.8537
GCAG,06-04-2003,1.0037
GISTEMP,06-04-2003,0.8491
GCAG,06-05-2003,1.0763
GISTEMP,06-05-2003,0.9558
GCAG,06-06-2003,0.8854
GISTEMP,06-06-2003,0.9686
GCAG,06-07-2003,0.667
GISTEMP,06-07-2003,0.7336
GCAG,06-08-2003,0.7247
GISTEMP,06-08-2003,0.9252
GCAG,06-09-2003,1.1648
GISTEMP,06-09-2003,1.2397
GCAG,06-10-2003,1.0018
GISTEMP,06-10-2003,0.9812
GCAG,06-11-2003,0.6371
GISTEMP,06-11-2003,0.8259
GCAG,06-12-2003,0.7903
GISTEMP,06-12-2003,0.8153
GCAG,06-01-2004,0.8844
GISTEMP,06-01-2004,0.8388
GCAG,06-02-2004,0.6138
GISTEMP,06-02-2004,1.0229
GCAG,06-03-2004,0.751
GISTEMP,06-03-2004,0.9478
GCAG,06-04-2004,1.2242
GISTEMP,06-04-2004,0.7752
GCAG,06-05-2004,0.5347
GISTEMP,06-05-2004,0.8713
GCAG,06-06-2004,1.0805
GISTEMP,06-06-2004,1.2091
GCAG,06-07-2004,0.7321
GISTEMP,06-07-2004,0.991
GCAG,06-08-2004,0.8479
GISTEMP,06-08-2004,0.9018
GCAG,06-09-2004,1.3155
GISTEMP,06-09-2004,0.6934
GCAG,06-10-2004,0.9581
GISTEMP,06-10-2004,0.9902
GCAG,06-11-2004,1.084
GISTEMP,06-11-2004,0.9359
GCAG,06-12-2004,0.9685
GISTEMP,06-12-2004,0.8636
GCAG,06-01-2005,0.9638
GISTEMP,06-01-2005,0.872
GCAG,06-02-2005,1.0179
GISTEMP,06-02-2005,0.8692
GCAG,06-03-2005,0.9824
GISTEMP,06-03-2005,0.9214
GCAG,06-04-2005,1.0958
GISTEMP,06-04-2005,0.9192
GCAG,06-05-2005,0.6621
GISTEMP,06-05-2005,1.1174
GCAG,06-06-2005,0.7934
GISTEMP,06-06-2005,0.8312
GCAG,06-07-2005,0.8411
GISTEMP,06-07-2005,1.1366
GCAG,06-08-2005,0.6112
GISTEMP,06-08-2005,1.4022
GCAG,06-09-2005,1.0911
GISTEMP,06-09-2005,0.9662
GCAG,06-10-2005,0.9257
GISTEMP,06-10-2005,0.9767
GCAG,06-11-2005,1.0132
GISTEMP,06-11-2005,1.0318
GCAG,06-12-2005,1.0195
GISTEMP,06-12-2005,0.9496
GCAG,06-01-2006,0.9078
GISTEMP,06-01-2006,0.9147
GCAG,06-02-2006,0.9093
GISTEMP,06-02-2006,1.1086
GCAG,06-03-2006,1.0287
GISTEMP,06-03-2006,0.4986
GCAG,06-04-2006,1.0392
GISTEMP,06-04-2006,0.97
GCAG,06-05-2006,0.9392
GISTEMP,06-05-2006,0.8837
GCAG,06-06-2006,1.1118
GISTEMP,06-06-2006,1.0853
GCAG,06-07-2006,0.8284
GISTEMP,06-07-2006,1.0054
GCAG,06-08-2006,0.7997
GISTEMP,06-08-2006,0.7385
GCAG,06-09-2006,0.8526
GISTEMP,06-09-2006,1.076
GCAG,06-10-2006,1.0907
GISTEMP,06-10-2006,1.0247
GCAG,06-11-2006,1.0577
GISTEMP,06-11-2006,1.0264
GCAG,06-12-2006,0.8539
GISTEMP,06-12-2006,1.0149
GCAG,06-01-2007,1.0713
GISTEMP,06-01-2007,1.0644
GCAG,06-02-2007,1.1307
GISTEMP,06-02-2007,1.0586
GCAG,06-03-2007,1.0063
GISTEMP,06-03-2007,1.1141
GCAG,06-04-2007,0.9507
GISTEMP,06-04-2007,0.8224
GCAG,06-05-2007,0.9314
GISTEMP,06-05-2007,0.8441
GCAG,06-06-2007,0.8557
GISTEMP,06-06-2007,0.9353
GCAG,06-07-2007,0.8393
GISTEMP,06-07-2007,0.912
GCAG,06-08-2007,0.6753
GISTEMP,06-08-2007,0.9913
GCAG,06-09-2007,0.9607
GISTEMP,06-09-2007,0.8379
GCAG,06-10-2007,1.0605
GISTEMP,06-10-2007,1.1023
GCAG,06-11-2007,0.7217
GISTEMP,06-11-2007,0.8484
GCAG,06-12-2007,0.8486
GISTEMP,06-12-2007,0.823
GCAG,06-01-2008,1.0895
GISTEMP,06-01-2008,0.9361
GCAG,06-02-2008,0.9266
GISTEMP,06-02-2008,0.6657
GCAG,06-03-2008,1.0628
GISTEMP,06-03-2008,0.7815
GCAG,06-04-2008,0.9776
GISTEMP,06-04-2008,1.0102
GCAG,06-05-2008,1.1739
GISTEMP,06-05-2008,0.7734
GCAG,06-06-2008,0.518
GISTEMP,06-06-2008,0.9985
GCAG,06-07-2008,1.2421
GISTEMP,06-07-2008,1.1579
GCAG,06-08-2008,1.0047
GISTEMP,06-08-2008,0.8995
GCAG,06-09-2008,1.0954
GISTEMP,06-09-2008,0.8283
GCAG,06-10-2008,1.047
GISTEMP,06-10-2008,1.0514
GCAG,06-11-2008,1.1357
GISTEMP,06-11-2008,1.3906
GCAG,06-12-2008,1.0367
GISTEMP,06-12-2008,0.9015
GCAG,06-01-2009,0.9752
GISTEMP,06-01-2009,0.7136
GCAG,06-02-2009,0.876
GISTEMP,06-02-2009,0.9188
GCAG,06-03-2009,0.9027
GISTEMP,06-03-2009,1.0042
GCAG,06-04-2009,0.8591
GISTEMP,06-04-2009,1.1506
GCAG,06-05-2009,0.9837
GISTEMP,06-05-2009,0.9822
GCAG,06-06-2009,0.9356
GISTEMP,06-06-2009,1.0081
GCAG,06-07-2009,1.1097
GISTEMP,06-07-2009,0.8559
GCAG,06-08-2009,0.8884
GISTEMP,06-08-2009,0.9415
GCAG,06-09-2009,0.7864
GISTEMP,06-09-2009,0.8654
GCAG,06-10-2009,0.918
GISTEMP,06-10-2009,1.1206
GCAG,06-11-2009,1.03
GISTEMP,06-11-2009,1.0196
GCAG,06-12-2009,1.1194
GISTEMP,06-12-2009,0.9711
GCAG,06-01-2010,1.0515
GISTEMP,06-01-2010,0.9774
GCAG,06-02-2010,1.0339
GISTEMP,06-02-2010,0.9066
GCAG,06-03-2010,0.6294
GISTEMP,06-03-2010,0.9751
GCAG,06-04-2010,1.2098
GISTEMP,06-04-2010,1.1353
GCAG,06-05-2010,1.1423
GISTEMP,06-05-2010,1.1829
GCAG,06-06-2010,1.012
GISTEMP,06-06-2010,1.0283
GCAG,06-07-2010,0.9072
GISTEMP,06-07-2010,0.9524
GCAG,06-08-2010,1.0934
GISTEMP,06-08-2010,1.1816
GCAG,06-09-2010,0.9812
GISTEMP,06-09-2010,0.9346
GCAG,06-10-2010,1.0034
GISTEMP,06-10-2010,1.0935
GCAG,06-11-2010,0.7879
GISTEMP,06-11-2010,0.66
GCAG,06-12-2010,0.923
GISTEMP,06-12-2010,0.8225
GCAG,06-01-2011,0.9306
GISTEMP,06-01-2011,0.9846
GCAG,06-02-2011,0.9399
GISTEMP,06-02-2011,1.2258
GCAG,06-03-2011,1.0581
GISTEMP,06-03-2011,1.0542
GCAG,06-04-2011,1.1036
GISTEMP,06-04-2011,0.8394
GCAG,06-05-2011,1.1673
GISTEMP,06-05-2011,1
GCAG,06-06-2011,1.1131
GISTEMP,06-06-2011,0.8518
GCAG,06-07-2011,0.7807
GISTEMP,06-07-2011,1.1364
GCAG,06-08-2011,1.0713
GISTEMP,06-08-2011,0.8796
GCAG,06-09-2011,0.8856
GISTEMP,06-09-2011,1.1848
GCAG,06-10-2011,0.8388
GISTEMP,06-10-2011,1.2636
GCAG,06-11-2011,0.8833
GISTEMP,06-11-2011,1.1141
GCAG,06-12-2011,0.9702
GISTEMP,06-12-2011,1.11
GCAG,06-01-2012,0.939
GISTEMP,06-01-2012,0.9962
GCAG,06-02-2012,1.028
GISTEMP,06-02-2012,0.8715
GCAG,06-03-2012,1.1341
GISTEMP,06-03-2012,0.946
GCAG,06-04-2012,0.9898
GISTEMP,06-04-2012,0.875
GCAG,06-05-2012,0.6409
GISTEMP,06-05-2012,0.9966
GCAG,06-06-2012,1.3883
GISTEMP,06-06-2012,1.1441
GCAG,06-07-2012,1.0247
GISTEMP,06-07-2012,0.9882
GCAG,06-08-2012,1.0321
GISTEMP,06-08-2012,1.1108
GCAG,06-09-2012,0.8528
GISTEMP,06-09-2012,1.1971
GCAG,06-10-2012,1.1384
GISTEMP,06-10-2012,1.1388
GCAG,06-11-2012,1.098
GISTEMP,06-11-2012,1.0352
GCAG,06-12-2012,1.1343
GISTEMP,06-12-2012,1.1222
GCAG,06-01-2013,0.9814
GISTEMP,06-01-2013,0.9485
GCAG,06-02-2013,1.051
GISTEMP,06-02-2013,1.2681
GCAG,06-03-2013,0.851
GISTEMP,06-03-2013,0.8167
GCAG,06-04-2013,1.0627
GISTEMP,06-04-2013,1.0456
GCAG,06-05-2013,1.0652
GISTEMP,06-05-2013,1.0758
GCAG,06-06-2013,1.0069
GISTEMP,06-06-2013,1.2638
GCAG,06-07-2013,0.8014
GISTEMP,06-07-2013,0.9172
GCAG,06-08-2013,1.0272
GISTEMP,06-08-2013,0.7962
GCAG,06-09-2013,1.0174
GISTEMP,06-09-2013,1.293
GCAG,06-10-2013,1.0481
GISTEMP,06-10-2013,1.0796
GCAG,06-11-2013,0.8571
GISTEMP,06-11-2013,0.9537
GCAG,06-12-2013,0.991
GISTEMP,06-12-2013,0.9996
GCAG,06-01-2014,1.2407
GISTEMP,06-01-2014,1.1321
GCAG,06-02-2014,0.8829
GISTEMP,06-02-2014,1.0866
GCAG,06-03-2014,1.1255
GISTEMP,06-03-2014,1.2218
GCAG,06-04-2014,1.289
GISTEMP,06-04-2014,0.8996
GCAG,06-05-2014,0.9314
GISTEMP,06-05-2014,0.8644
GCAG,06-06-2014,1.0191
GISTEMP,06-06-2014,1.1242
GCAG,06-07-2014,1.2035
GISTEMP,06-07-2014,1.044
GCAG,06-08-2014,1.0086
GISTEMP,06-08-2014,1.0793
GCAG,06-09-2014,0.9324
GISTEMP,06-09-2014,1.3711
GCAG,06-10-2014,0.8177
GISTEMP,06-10-2014,1.0866
GCAG,06-11-2014,1.3635
GISTEMP,06-11-2014,1.061
GCAG,06-12-2014,1.0327
GISTEMP,06-12-2014,1.0075
GCAG,06-01-2015,1.0353
GISTEMP,06-01-2015,1.2682
GCAG,06-02-2015,0.7317
GISTEMP,06-02-2015,1.2935
GCAG,06-03-2015,0.851
GISTEMP,06-03-2015,1.0246
GCAG,06-04-2015,1.0014
GISTEMP,06-04-2015,1.1541
GCAG,06-05-2015,0.8272
GISTEMP,06-05-2015,1.1363
GCAG,06-06-2015,1.3717
GISTEMP,06-06-2015,0.8636
GCAG,06-07-2015,1.0977
GISTEMP,06-07-2015,0.97
GCAG,06-08-2015,1.1343
GISTEMP,06-08-2015,1.0733
GCAG,06-09-2015,0.9753
GISTEMP,06-09-2015,1.1448
GCAG,06-10-2015,1.3434
GISTEMP,06-10-2015,1.0441
GCAG,06-11-2015,1.1818
GISTEMP,06-11-2015,0.8799
GCAG,06-12-2015,0.9316
GISTEMP,06-12-2015,1.1459
GCAG,06-01-2016,1.2988
GISTEMP,06-01-2016,1.1295
GCAG,06-02-2016,1.0304
GISTEMP,06-02-2016,1.0772
GCAG,06-03-2016,0.891
GISTEMP,06-03-2016,1.1692
GCAG,06-04-2016,1.212
GISTEMP,06-04-2016,1.0119
GCAG,06-05-2016,1.0103
GISTEMP,06-05-2016,1.1207
GCAG,06-06-2016,1.0165
GISTEMP,06-06-2016,1.0721
GCAG,06-07-2016,1.3981
GISTEMP,06-07-2016,1.0461
GCAG,06-08-2016,1.0305
GISTEMP,06-08-2016,0.9872
GCAG,06-09-2016,1.1971
GISTEMP,06-09-2016,1.0583
GCAG,06-10-2016,0.9892
GISTEMP,06-10-2016,1.2848
GCAG,06-11-2016,1.3007
GISTEMP,06-11-2016,0.9977
GCAG,06-12-2016,0.8089
GISTEMP,06-12-2016,1.2401
GCAG,06-01-2017,0.9874
GISTEMP,06-01-2017,1.2087
GCAG,06-02-2017,0.7957
GISTEMP,06-02-2017,1.2251
GCAG,06-03-2017,0.9107
GISTEMP,06-03-2017,1.202
GCAG,06-04-2017,1.0957
GISTEMP,06-04-2017,0.9505
GCAG,06-05-2017,1.0337
GISTEMP,06-05-2017,1.1977
GCAG,06-06-2017,1.1118
GISTEMP,06-06-2017,1.1835
GCAG,06-07-2017,1.3935
GISTEMP,06-07-2017,0.8624
GCAG,06-08-2017,1.3408
GISTEMP,06-08-2017,1.1138
GCAG,06-09-2017,0.9645
GISTEMP,06-09-2017,0.8998
GCAG,06-10-2017,1.0721
GISTEMP,06-10-2017,1.2387
GCAG,06-11-2017,1.0825
GISTEMP,06-11-2017,1.3283
GCAG,06-12-2017,0.8851
GISTEMP,06-12-2017,1.101
GCAG,06-01-2018,0.9161
GISTEMP,06-01-2018,1.1585
GCAG,06-02-2018,1.2382
GISTEMP,06-02-2018,1.042
GCAG,06-03-2018,0.7156
GISTEMP,06-03-2018,1.1361
GCAG,06-04-2018,1.1729
GISTEMP,06-04-2018,1.1681
GCAG,06-05-2018,1.294
GISTEMP,06-05-2018,0.9479
GCAG,06-06-2018,1.2118
GISTEMP,06-06-2018,1.2886
GCAG,06-07-2018,0.8441
GISTEMP,06-07-2018,1.1589
GCAG,06-08-2018,1.0364
GISTEMP,06-08-2018,1.0998
GCAG,06-09-2018,1.1654
GISTEMP,06-09-2018,1.0401
GCAG,06-10-2018,1.013
GISTEMP,06-10-2018,1.1195
GCAG,06-11-2018,0.9525
GISTEMP,06-11-2018,0.9527
GCAG,06-12-2018,1.2186
GISTEMP,06-12-2018,0.9444
GCAG,06-01-2019,1.2178
GISTEMP,06-01-2019,1.1872
GCAG,06-02-2019,0.8601
GISTEMP,06-02-2019,1.0174
GCAG,06-03-2019,1.2993
GISTEMP,06-03-2019,0.973
GCAG,06-04-2019,1.0517
GISTEMP,06-04-2019,1.1906
GCAG,06-05-2019,1.24
GISTEMP,06-05-2019,1.0847
GCAG,06-06-2019,1.034
GISTEMP,06-06-2019,1.337
GCAG,06-07-2019,1.3856
GISTEMP,06-07-2019,1.2716
GCAG,06-08-2019,1.1387
GISTEMP,06-08-2019,1.0047
GCAG,06-09-2019,1.0025
GISTEMP,06-09-2019,1.2055
GCAG,06-10-2019,1.191
GISTEMP,06-10-2019,1.3385
GCAG,06-11-2019,1.227
GISTEMP,06-11-2019,0.904
GCAG,06-12-2019,1.2884
GISTEMP,06-12-2019,0.9809
GCAG,06-01-2020,1.0741
GISTEMP,06-01-2020,1.1693
GCAG,06-02-2020,1.4322
GISTEMP,06-02-2020,1.5994
GCAG,06-03-2020,1.2251
GISTEMP,06-03-2020,1.1066
GCAG,06-04-2020,1.2154
GISTEMP,06-04-2020,1.2684
GCAG,06-05-2020,1.0883
GISTEMP,06-05-2020,1.4056
GCAG,06-06-2020,1.172
GISTEMP,06-06-2020,1.2122
GCAG,06-07-2020,1.2386
GISTEMP,06-07-2020,1.2019
GCAG,06-08-2020,1.2657
GISTEMP,06-08-2020,1.0472
GCAG,06-09-2020,1.0572
GISTEMP,06-09-2020,0.976
GCAG,06-10-2020,1.2081
